block,rho,S_x1,S_x2,S_xy1,S_xy2,flux_x,flux_y,flux_z
215,0.75487137212343713,0.65667729089339277,0.25985600118972241,0.38966513021033578,0.22066736996879224,-15.46875,83.53125,-86.625
216,0.75161110937195597,0.38026899636375877,0.40418638188119499,0.13364228868415148,0.26830352126673512,-26.5546875,-44.859375,111.375
217,0.7553429004229627,0.38708198395368371,0.21079121415957761,0.18447172493334349,0.26380949299211393,-71.9296875,28.875,6.1875
218,0.75538790104905817,0.43428868580017305,0.29618894284164271,0.67547151886560242,0.3551234692164475,186.140625,103.8984375,25.5234375
219,0.75377331336783737,0.37142821758582001,0.36011954635962573,0.30545867996365633,0.40227952993807198,36.09375,125.5546875,-132.515625
220,0.75505463554275598,0.3761443860542219,0.28313603050167263,0.37113349919651228,0.3367254919226314,-26.296875,9.5390625,40.734375
221,0.75636856686701726,0.6247735997766547,0.54033978603178168,0.3997547144085935,0.35466607340871931,-118.078125,104.9296875,43.828125
222,0.75634661003979198,0.30452990397306773,0.48210807780035175,0.34386149081440764,0.27957992918815283,45.1171875,-55.6875,2.3203125
223,0.75523768156774351,0.39311754638909308,0.25673659794126824,0.26908998661869943,0.4428808874790322,-97.453125,-4.8984375,-11.859375
224,0.75490354648412472,0.32060553539818515,0.36624879884686817,0.64742566554527603,0.37699458399841135,13.921875,16.5,-49.5
225,0.75394657664802245,0.23518260368134836,0.35010968519318497,0.66891298958947987,0.49351277050006975,117.8203125,-12.6328125,62.390625
226,0.75318569649664624,0.41353161117235887,0.37726518120282576,0.30826878101901833,0.35441179708465687,6.1875,-44.6015625,110.6015625
227,0.75443397473356122,0.49089118145262844,0.24482426780366712,0.24732544448266136,0.28396317067500015,11.6015625,98.7421875,5.671875
228,0.75474789214458549,0.3956325908071282,0.75618487578994065,0.45965594934593446,0.26372654352890579,-10.828125,-51.046875,-73.21875
229,0.75534137866265938,0.30093896122120212,0.58874141528889479,0.93313249610504634,0.3755621292208684,-95.390625,-10.5703125,62.6484375
230,0.75599421383253929,0.36026741033033438,0.39604984941165577,0.54541878974958513,0.3370060027707133,98.7421875,-61.1015625,34.2890625
231,0.75345048278932558,0.39262543912159587,0.26551466100662041,0.6498102568741746,0.55663554430900541,50.015625,2.0625,89.203125
232,0.7529093883045328,0.3976376005258957,0.31022867529780424,0.40269999184139404,0.46986931943459964,-6.1875,132.2578125,12.375
233,0.75386027109942377,0.31225911360386349,0.3028559899570305,0.22441514493102044,0.4240196295569254,-16.7578125,38.4140625,75.5390625
234,0.7561370419066693,0.35282377187517361,0.33573661855211279,0.36139160708471679,0.16215313866480985,11.6015625,-56.9765625,-45.375
235,0.75281590874307869,0.22515653645132883,0.26014845023770278,0.22633707598645827,0.2408941382517947,-13.921875,53.8828125,99.515625
236,0.75448484500653912,0.31248265417752691,0.21501182938693866,0.24200218475889612,0.22521863005701928,-43.828125,105.1875,50.53125
237,0.75465180385118402,0.27388321335227034,0.28659755331440084,0.36102788490005328,0.25958717404177323,-55.9453125,-7.4765625,44.859375
238,0.75387961919470281,0.34909574150723344,0.25212502338446291,0.41096936326471378,0.49612732631665746,64.7109375,22.171875,-52.8515625
239,0.75539029238667565,0.22692738730205544,0.4407669026060686,0.34465635047013904,0.45107409564548212,35.578125,1.03125,-56.4609375
240,0.75496898217714326,0.33243442365458242,0.2509280688248921,0.22035754515345179,0.28982923790133031,-36.3515625,-40.4765625,-19.3359375
241,0.75270025496006765,0.36967958134119511,0.37971544754994768,0.65475795460586939,0.13930511338430876,13.6640625,102.3515625,-63.6796875
242,0.75479006664440407,0.23427352252569775,0.26977824044490151,0.34663243221157769,0.25058885271544823,33.7734375,103.3828125,25.265625
243,0.75408070894899415,0.20390901313217333,0.61343296549069948,0.51561674361546228,0.36679416302361634,-56.71875,47.953125,-35.8359375
244,0.75279829980243196,0.19255875601146619,0.42138659932021932,0.40228041383389879,0.29545404090480498,72.4453125,-23.203125,30.6796875
245,0.75481615396388269,0.49851906461542417,0.46047407243264993,0.66809668284091472,0.23716719167729242,163.1953125,-77.859375,-22.9453125
246,0.75348830940256672,0.28282006068299287,0.43044950445799696,0.52033986483833827,0.63552299587128358,123.234375,-50.015625,-124.78125
247,0.75435745192976555,0.29493289914767568,0.45418230495171258,0.34803800129745105,0.37278393355050332,27.5859375,46.921875,27.5859375
248,0.75302830300247647,0.21046354253521082,0.36404894438114555,0.19535410907058118,0.51700747321138107,28.6171875,1.2890625,12.375
249,0.75346026553412793,0.28536729038354502,0.36472329933622805,0.20986887769706597,0.35321279291666335,-10.5703125,-63.1640625,94.6171875
250,0.75407940458301981,0.41252940079104594,0.21501029267858196,0.25534691589366471,0.39098377662959444,-81.46875,14.953125,37.3828125
251,0.7535750497398227,0.25612822067448948,0.45073345314786051,0.47147049509013195,0.32158552283113306,42.796875,32.484375,0.2578125
252,0.75433006024431593,0.23744738801915813,0.35927738751088656,0.86831668508545812,0.46140918436911282,71.671875,-22.9453125,-112.6640625
253,0.75389483679773062,0.17217352805243744,0.44328797641694667,0.34035992752678113,0.17368794694452397,10.0546875,-86.109375,55.4296875
254,0.75473702242813823,0.29206499077973624,0.2524526198204991,0.34377549393731549,0.2834423358978917,-87.3984375,-12.375,-18.3046875
255,0.75319047917188264,0.50974759186362917,0.2737971075379928,0.40336811374602233,0.34564082302537685,-65.2265625,-1.8046875,89.203125
256,0.75534203084564466,0.33649611159770826,0.41256920123630514,0.45139919212412472,0.47410116677414077,-158.0390625,-5.4140625,74.5078125
257,0.75516028918663058,0.32256565475603938,0.36214683082558957,0.20540959538062731,0.63992223888873079,-8.25,25.78125,0.2578125
258,0.7526980810167786,0.24447466710096433,0.23728109685022192,0.29824311351667171,0.27044032857347228,-48.984375,-73.21875,-21.9140625
259,0.75501441759189658,0.45138354856453877,0.2566213343875674,0.37683003343393984,0.38956714865223496,-128.1328125,-178.1484375,15.46875
260,0.75370679070317514,0.39616775098830781,0.51316946116109552,0.52336749314432263,0.11349808329615832,-7.4765625,-109.5703125,-152.8828125
261,0.75316417445808059,0.46391176623265629,0.61411989429953584,0.44624500581307708,0.37783317316886661,-36.609375,-43.3125,-16.2421875
262,0.7545263673233702,0.34689749391846125,0.22009140761233928,0.28390172637458744,0.24896645456678032,-179.6953125,-58.265625,-37.640625
263,0.75297591096919336,0.22175485183355872,0.2892258793122271,0.23491379186168071,0.52280797624477526,-85.078125,-56.203125,25.5234375
264,0.75254264407157145,0.23326485414690967,0.213516564092981,0.23408139467754063,0.25259834209556031,53.3671875,-5.15625,5.4140625
265,0.75298982420625038,0.46961274147653587,0.47119199073651613,0.23774530792561446,0.24884879063668042,43.0546875,-16.2421875,55.4296875
266,0.75149436861730157,0.3872021609374528,0.48545319792064551,0.227743180968211,0.19003819708442032,-98.2265625,-58.78125,9.5390625
267,0.75335743801652855,0.22623560825433656,0.21469454106061264,0.34420673240000416,0.37793375205448271,70.3828125,-3.3515625,-96.421875
268,0.75482376276539564,0.33710219356355797,0.21091360043848795,0.26872235948486384,0.29262875002155964,-23.9765625,-16.2421875,48.2109375
269,0.75448549718952695,0.34669634281772965,0.51667487351329144,0.3626110812300144,0.33315599051935851,146.953125,-78.6328125,36.609375
270,0.75534942225283108,0.22573385715834998,0.37747303312035785,0.30614612045920919,0.45978489412819679,2.578125,-138.9609375,88.6875
271,0.75281003909619681,0.54112260671974699,0.53184365878328321,0.32845933551865936,0.42982833451309571,-9.5390625,-49.5,7.9921875
272,0.7538259227954468,0.38637606309866085,0.23523459101447242,0.28350692873020134,0.46864021214358659,163.1953125,-78.375,-13.40625
273,0.75536877034810934,0.24552636173996845,0.43624225330190602,0.28006886317754426,0.21867806125995751,51.3046875,-71.4140625,-71.15625
274,0.75473941376575671,0.45328507748489705,0.29079319937925457,0.31630511644396292,0.48076638088855866,-63.421875,-29.390625,9.5390625
275,0.75443223557892813,0.28085566772708725,0.25860102548714381,0.4116252717375975,0.45298592673496835,-5.9296875,-33.7734375,36.609375
276,0.75456332435929585,0.40392541025309742,0.32245108487011304,0.3177589034209084,0.55404066856713274,63.421875,117.8203125,-5.671875
277,0.75340830828950645,0.22763885803992207,0.27473051557312389,0.38383704610784108,0.3369037750395707,-133.546875,58.265625,-62.390625
278,0.753425265047166,0.17588906413541275,0.26560246612775057,0.40514543197678382,0.2687727873150505,15.2109375,11.6015625,-177.890625
279,0.7548261541030149,0.57505274286597441,0.51818662090216872,0.36930422805133706,0.17578134074261956,186.140625,-17.7890625,-34.8046875
280,0.75308873862592818,0.42904073758656475,0.47090586473854273,0.38361443289946567,0.22894725780332226,21.3984375,21.65625,0.7734375
281,0.75379896589865636,0.37244645281957811,0.37675685687250532,0.27726791008730817,0.49628214525155789,36.3515625,32.484375,-55.171875
282,0.75295482371928713,0.32598503668005352,0.2092862028614885,0.26652626882273017,0.27884861755106638,25.78125,-77.0859375,-33.2578125
283,0.7523965550825048,0.31842278735877955,0.33860682692796262,0.41547825061871813,0.53658341715982771,-62.390625,-116.53125,-57.234375
284,0.7546250643487209,0.38600957562388033,0.44126838331462076,0.56362619656470958,0.23892629413389305,85.078125,-6.703125,-96.6796875
285,0.7529678673790241,0.40118133512586662,0.30230421242842959,0.49729153082100008,0.50602745440673558,1.2890625,-31.7109375,2.0625
286,0.753905489119848,0.14052768421678397,0.40309985212067312,0.22890928226687091,0.2908067639423299,12.6328125,-16.2421875,108.5390625
287,0.75380874864345815,0.33768441450385384,0.33844013903005343,0.20667501767309926,0.40604941129666827,-42.5390625,95.6484375,18.5625
288,0.75365831176781561,0.22583499232193127,0.20742459721166603,0.28829278776971373,0.36348238373904912,-17.015625,119.109375,40.21875
289,0.75468963046442372,0.18553907668301597,0.42292308617683355,0.47422591429921029,0.31346985746132144,70.3828125,-7.9921875,31.453125
290,0.7548007189665249,0.17616860324774683,0.31379666982498416,0.49517773118564179,0.39855094054850826,145.6640625,-8.25,100.03125
291,0.75243351211842902,0.24170845742381272,0.19178805800275778,0.4981936180992439,0.21429565275556334,13.921875,15.984375,48.46875
292,0.75475224003116614,0.22591234256852541,0.18116966312014288,0.60418472735568374,0.31349841448365273,109.3125,105.4453125,-79.1484375
293,0.75387505391379295,0.4320746928408517,0.66418613009367544,0.14864308120851233,0.3707692193841336,-10.3125,72.1875,-42.5390625
294,0.75252307858196255,1.0681214555652661,0.384149964601885,0.3689633468343001,0.22005277418637056,32.2265625,61.6171875,-41.765625
295,0.75397701185407795,0.6117294108162995,0.3319862480824069,0.35171797154666706,0.31097445219182762,-12.1171875,-51.5625,-97.7109375
296,0.75378222653532689,0.26660234932537785,0.15507323138272008,0.20445478222558608,0.13232811072583739,69.8671875,-121.6875,-75.5390625
297,0.75272134220997933,0.54420734689472994,0.39043541448180197,0.31359040952153694,0.12907553195515947,42.28125,-56.4609375,-14.6953125
298,0.75625030435206098,0.35759367293266581,0.42119296245219634,0.44322499604714677,0.36099794120367362,95.1328125,47.4375,42.796875
299,0.75360896325514048,0.39285854892606342,0.33528259180309228,0.29015375414032374,0.36638672214957008,12.6328125,-27.5859375,-41.5078125
300,0.75364983338898561,0.3213978940035207,0.37835739797247214,0.34039806023360808,0.38933180421182012,-110.859375,-67.03125,47.1796875
301,0.75535963978629428,0.5827296454308476,0.512921629217584,0.431168515400706,0.16608018582897438,-163.96875,-41.25,54.65625
302,0.75406027388207197,0.47258059056367546,0.36588633570834667,0.31487077299900795,0.44854980629647973,-32.484375,12.375,1.8046875
303,0.75140480215376915,0.40361213281484104,0.35232174976494995,0.25841257803137496,0.27835416163285576,-15.2109375,72.1875,-49.2421875
304,0.75378287871831195,0.16100063964379263,0.22422800334588824,0.53748349538491791,0.1875406806990656,-117.046875,-172.9921875,-39.1875
305,0.75370048626763497,0.28528225831441767,0.23571647314083061,0.59395630178624026,0.35832897440626149,-91.0078125,4.640625,66.2578125
306,0.75292308414725762,0.3806349163045456,0.3314035346260652,0.31400880287453209,0.40177659056609522,-9.796875,-20.8828125,-71.9296875
307,0.75360396318557399,0.27245692778439456,0.59784384829985993,0.24868291637124157,0.20965399799004886,-67.8046875,-53.109375,-65.2265625
308,0.75321787085733161,0.61179492231115862,0.48809674767716299,0.35777658871869794,0.15740868292383881,-84.3046875,-49.7578125,54.140625
309,0.7549352860561539,0.47300331991268363,0.33582827429376155,0.40060873048939466,0.23023833717860451,-52.3359375,-50.2734375,-22.171875
310,0.75322134916659678,0.22873507680456595,0.2748805559114525,0.36225845882524921,0.4789321416504897,80.4375,-43.828125,-28.875
311,0.75171828477613756,0.46367614138810426,0.20762473667808823,0.50717401956033381,0.21420252749153823,116.015625,-8.765625,53.109375
312,0.75516289791858127,0.23775384843569211,0.61116540073753134,0.50470070962683311,0.23063137871565986,-47.953125,102.09375,-80.1796875
313,0.75362526782981276,0.35085658193773595,0.28739789849740227,0.403469116868924,0.38957658187477695,10.5703125,-95.90625,-108.0234375
314,0.75358265854133744,0.26334466218838642,0.6498383405422925,0.34768903700447562,0.50703962865836039,-3.3515625,10.0546875,-88.171875
315,0.75583377681776509,0.44503914871919037,0.32335923475612655,0.33358925819721075,0.74261461209892254,26.296875,-37.125,-150.3046875
316,0.75431614700726213,0.42477377396671712,0.51928556744713139,0.47422701662173261,0.17602478872381944,64.453125,-37.8984375,-37.3828125
317,0.75462636871469513,0.32109876381475649,0.52574509144480108,0.35564080539629844,0.35126038617489891,24.4921875,114.2109375,154.4296875
318,0.754919851058797,0.78499401283895576,0.26136612616528743,0.15154647474591196,0.40807579699144869,-85.59375,16.5,-65.7421875
319,0.75469810884325417,0.45054884991999777,0.36362773924272046,0.43685265652586547,0.40922129413498215,-21.3984375,-75.796875,27.328125
320,0.75266634144475075,0.17909241401238041,0.37430077424251046,0.22744006840775058,0.41040809444215509,-62.390625,-83.53125,27.5859375
321,0.75348091799538008,0.26282461696308917,0.32062918903776849,0.2655227843348596,0.23295683409479129,68.0625,1.546875,-63.9375
322,0.75493876436541663,0.18553631304498591,0.40954291870615289,0.48595343480747516,0.31013528950886921,43.3125,28.875,-72.703125
323,0.75444180092940516,0.24474828687096914,0.30876211939902282,0.17928570491738255,0.46029709849928663,-111.375,62.1328125,-97.7109375
324,0.75424918955394105,0.46620100645865503,0.61200239521492628,0.57143195031135996,0.28260715820968541,-10.5703125,-19.3359375,-12.375
325,0.75533181331218424,0.43998259201545997,0.28004865265541223,0.60850837908478794,0.48603411024509308,-14.1796875,39.1875,-52.8515625
326,0.75484658916993719,0.31447208389274728,0.4044223332295025,0.27375994405674697,0.39395648035201114,-72.703125,41.765625,-117.5625
327,0.75238068529649049,0.43144032017695777,0.24679017403379336,0.38008099851595245,0.41434623057160136,-28.6171875,86.109375,-20.109375
328,0.7519335051618109,0.33948397006979503,0.29601663235656428,0.2025157115393032,0.23036252512288638,-3.3515625,-46.1484375,-94.875
329,0.75274721213512608,0.39453150053210634,0.28913952144969546,0.35683026084016045,0.48783229332883038,-65.2265625,49.2421875,-132.2578125
330,0.75112545044105117,0.41510587253327186,0.18193696062431397,0.48574199335814139,0.57042933045412703,6.703125,70.8984375,-86.625
331,0.75259873180844228,0.31888598107054161,0.4302154965485685,0.38814576936856104,0.4799185295658574,-61.875,59.8125,-14.953125
332,0.75424049378078228,0.27704223550248491,0.41275389485465469,0.43815013729793206,0.30982190336757343,113.4375,11.6015625,-36.3515625
333,0.75362418085816851,0.23533978987023083,0.49185138820046509,0.68293395335550167,0.42584740899462581,79.6640625,-102.609375,-117.046875
334,0.75432614714639379,0.32316676258676585,0.27209630350665764,0.32781017388208494,0.30648481736342781,47.4375,-76.5703125,55.9453125
335,0.75349330947213289,0.24793372085288251,0.53031876073400075,0.86281635693174485,0.41937597800058923,-150.5625,-29.390625,15.7265625
336,0.75435288664885902,0.24365050505669392,0.43410908057257303,0.21722356780647328,0.36347781566660164,-116.53125,-59.296875,-30.6796875
337,0.75369896450733087,0.33787546094916876,0.26407418489319123,0.34702636677116816,0.49192124850109276,-100.03125,-34.8046875,93.84375
338,0.75373831288087456,0.2347953371703162,0.43633435217502853,0.30482838950968977,0.21085401098200082,101.578125,21.65625,5.671875
339,0.75321200121045062,0.17310035310628574,0.38624264873040814,0.24832945950180238,0.28762328805562437,-53.8828125,125.296875,-62.390625
340,0.75478115347691843,0.33409846211939292,0.36950090927507601,0.27657508569329775,0.53109065767693886,-38.4140625,53.109375,-33
341,0.75430353813618278,0.25934595741732669,0.076559182810575707,0.58164629335335105,0.61581358037323641,84.8203125,35.578125,-109.0546875
342,0.75504441800929367,0.26248981267814764,0.33377654243110522,0.28458894309131827,0.42754035802454132,33.515625,45.6328125,79.1484375
343,0.75443767043715348,0.3506992280013938,0.36860951913921386,0.3363473815458129,0.18458384322199323,-92.296875,83.53125,78.1171875
344,0.75325613225923149,0.31531938424440981,0.37387201688195754,0.35847592077028984,0.26665160545759342,66.2578125,76.0546875,-17.53125
345,0.75569290529259447,0.51105630688223858,0.37239838817160642,0.25481121857672046,0.46853545028502697,7.734375,21.3984375,-60.84375
346,0.75435310404318578,0.22314254056143498,0.20125215093836207,0.44381412062938791,0.71395481065077537,-37.8984375,-21.3984375,-97.96875
347,0.75385983631076647,0.48422242005172961,0.25057951061325306,0.41318899694918904,0.27150339713492172,60.84375,-33.515625,113.6953125
348,0.7520785071792313,0.21627865017127271,0.42260990555958106,0.61757885443695182,0.35687689503022246,145.921875,86.109375,-31.7109375
349,0.7529085187272172,0.69344331141535021,0.22987171997968309,0.49415151386354161,0.57408987873986239,46.6640625,64.96875,-61.875
350,0.75417027541252646,0.23124008314806674,0.3951366891894792,0.22037548036479132,0.29469755423723754,-66.2578125,-35.578125,-93.84375
351,0.75330678513787963,0.20961816257962562,0.31762590268826874,0.29720710139998086,0.2184946129107278,14.6953125,32.7421875,21.9140625
352,0.75251003492222568,0.34649058655411502,0.25263220033083955,0.37946956248069869,0.15256896784894264,20.109375,150.046875,21.65625
353,0.75506854877980889,0.27991596553481091,0.16054346311640541,0.2771889369785091,0.29967688569816253,-57.234375,31.453125,6.9609375
354,0.75318308776469789,0.43062341464654097,0.32538482160290555,0.3796845044931943,0.27105215740248784,22.9453125,100.546875,7.4765625
355,0.75480202333249802,0.50503212927504959,0.22661765187357619,0.15567627729946235,0.1872249062350102,124.0078125,-114.984375,-169.640625
356,0.75156828268915132,0.31594474904859271,0.28028267286092634,0.40300665585084455,0.31872158109723914,56.71875,-70.640625,-24.75
357,0.75382918371038177,0.39777256236503089,0.29256437104727318,0.27160116738300488,0.24771518931903602,66.515625,35.0625,126.84375
358,0.75383005328769814,0.25982479989789015,0.43046374473664306,0.44453527492112932,0.2040923457724993,-14.953125,-146.1796875,-122.4609375
359,0.75358744121657395,0.32968581751018089,0.28958394640585317,0.16148397665832068,0.31080994259155653,-134.8359375,-97.96875,132.2578125
360,0.75329743718173625,0.26396322958021878,0.52373991161758104,0.70606236960254998,0.2426779576136808,119.3671875,26.296875,42.5390625
361,0.75308460813367839,0.40138512561221057,0.30724672863142688,0.44274792863283136,0.44185460910521085,101.8359375,5.671875,12.375
362,0.75395288108356373,0.3802305501394273,0.36912664822485425,0.30000867364868833,0.40726211741461305,74.25,38.671875,-89.9765625
363,0.75140588912541406,0.16052838671674083,0.17575945522863395,0.29947378816501502,0.34275913683806314,-38.9296875,-11.34375,-134.578125
364,0.75557181665136197,0.32379053701524513,0.32926457268900405,0.27606700415863422,0.66108333657228679,-50.015625,-135.3515625,28.1015625
365,0.75550920708462022,0.57343366844712429,0.33262721337726492,0.56718577483502208,0.6772524864862739,95.90625,-91.265625,-10.828125
366,0.75444332268970715,0.20802092737982564,0.36904821253131714,0.31794390524954202,0.28837627816130612,-20.625,15.46875,53.8828125
367,0.75315178298132723,0.20119388498520177,0.17215420824943081,0.3060461593281939,0.2924494706368817,160.6171875,59.5546875,74.25
368,0.75454767196760986,0.32522277850847636,0.23483431567579033,0.4159264212036054,0.50649218619332903,-18.8203125,89.4609375,96.6796875
369,0.75477050115479882,0.35468734427501403,0.51433589347293551,0.32075309632717136,0.32537696500444835,-19.59375,4.3828125,55.4296875
370,0.7540107079750672,0.44819873752580797,0.43411619586227557,0.2461543400407589,0.35779368450482141,41.765625,-53.109375,19.3359375
371,0.7534574394078527,0.32375143035381793,0.45019984291509019,0.3086679876015942,0.18376904478220818,2.8359375,39.1875,132.2578125
372,0.75483354551019854,0.24024656927277951,0.31952221449829832,0.2775876306120747,0.14893778130547167,-98.7421875,21.9140625,4.640625
373,0.7526891678492923,0.28208704807473223,0.51567834384921729,0.26404601795062022,0.33675718447903169,-14.953125,57.4921875,69.8671875
374,0.75479397974232643,0.45077970508989984,0.81673804555422325,0.219683424208136,0.26841190900881229,59.5546875,92.5546875,7.734375
375,0.75388483665859674,0.43516578582520193,0.34788355204678667,0.26166617235930917,0.19218912226657683,51.5625,96.6796875,20.3671875
376,0.75321591430837342,0.30332949281410693,0.44882964775815942,0.16860965187472873,0.15968508455647293,-10.3125,-57.75,-87.3984375
377,0.75410266577621876,0.21370216679676882,0.39263070187044719,0.22297364250775178,0.13644258734229892,3.09375,-118.3359375,-28.6171875
378,0.7525463397751625,0.18460273535716892,0.34633057708214643,0.33768006084060581,0.19556892908877996,35.578125,-35.0625,-96.6796875
379,0.75250351309235586,0.31404516697518298,0.24211508780183286,0.35605699803668217,0.24360756422494026,-30.6796875,104.671875,-27.0703125
380,0.75296960653365619,0.23171807924734222,0.38610562334202148,0.32428640694205463,0.2513025136288935,-15.46875,6.9609375,-55.9453125
381,0.75342200413223082,0.32698786664154122,0.18158848282411327,0.36605823243803748,0.37586370087841142,-52.3359375,40.4765625,68.8359375
382,0.75456310696496698,0.47689810863230747,0.29167801140139327,0.33193698613579797,0.24162299346811406,-78.1171875,-6.1875,104.4140625
383,0.75274155988257185,0.6953953492158329,0.47155182453180927,0.64364033821488165,0.27970758058174372,40.734375,-39.9609375,83.015625
384,0.75164241415532618,0.46480217081989073,0.54219435204721655,0.53339608708722674,0.33776846502565222,-43.3125,-90.234375,-139.4765625
385,0.75420875420875488,0.48849466319546947,0.2324723345135031,0.20935505146606637,0.24956826689938846,-22.4296875,6.4453125,62.390625
386,0.75380853124913028,0.18575851060529944,0.17004040632491316,0.5581425806937288,0.37481945539777828,-98.2265625,-111.375,-44.34375
387,0.7559757353145794,0.15924287292604228,0.26174522179746851,0.27199702096280381,0.38698206047831407,109.5703125,76.5703125,-13.921875
388,0.75381027040376214,0.26975200852247544,0.2687502218543848,0.26837872024393733,0.33353835042923857,-52.078125,43.3125,128.1328125
389,0.75284525697748728,0.35787281509992275,0.23125807397398773,0.25009413095093375,0.34680337681548068,80.6953125,-88.4296875,42.28125
390,0.75442353980577115,0.23579749308651057,0.396980516921833,0.18115432949484395,0.55464153630544644,22.4296875,-67.2890625,55.171875
391,0.75285873542588455,0.37567630205755526,0.41215589704240185,0.25174220611214371,0.48426318896656184,3.3515625,44.6015625,-154.6875
392,0.75399027290814535,0.32688189973565762,0.24619490508321618,0.25907131335996192,0.36099831216049549,66.2578125,39.9609375,150.8203125
393,0.75588290793611057,0.32875857977004497,0.29502692962379895,0.68523777240473016,0.19224541190288547,-5.9296875,12.6328125,22.9453125
394,0.75430136419289351,0.60293805965629854,0.32830213940388864,0.43264842644106394,0.3981667640707432,117.3046875,-10.828125,-0.7734375
395,0.75445223585719512,0.57978409176968304,0.50390686586479527,0.43676640979274084,0.49076923836625735,192.328125,-145.1484375,70.3828125
396,0.75197415790132838,0.46244981094544052,0.43749329128962261,0.32402726023346295,0.44487209438071829,192.0703125,65.484375,16.5
397,0.75486137198430669,0.20894813057886458,0.170721826782607,0.41211422642273249,0.73437042362913774,91.0078125,-25.5234375,-150.046875
398,0.75390483693686183,0.54684279622665966,0.23123701380055783,0.3932836965657171,0.42684915800276979,69.09375,52.8515625,19.3359375
399,0.75424984173692844,0.33194424554295465,0.23083241690202522,0.53294395147329188,0.46729911835766669,84.046875,-48.46875,158.0390625
400,0.75477615340735105,0.17642357215682242,0.15802381651883921,0.40778992049866081,0.27455186722183472,-163.96875,-43.0546875,10.5703125
401,0.75404570846203223,0.38612414577122944,0.2987928129403335,0.43644298461232695,0.44266095049228027,-27.328125,44.859375,58.265625
402,0.75387831482872891,0.31918197496641537,0.55030257699713703,0.43620819390449828,0.4409725456520317,-3.8671875,-77.0859375,-15.984375
403,0.7534857006706176,0.2663645488595961,0.50582523816193958,0.13326328466871906,0.49556328391462745,-56.203125,15.2109375,95.6484375
404,0.75276460368144216,0.35081309087925955,0.54551572420730143,0.2502917306564521,0.70783594455497301,-150.5625,-57.234375,-0.2578125
405,0.75302634645351585,0.47877154427950169,0.47098784711773012,0.27585787188180999,0.29484620546700951,65.7421875,30.9375,56.203125
406,0.75384200997579109,0.12576327864112363,0.74134407995725882,0.61285460174083728,0.21596770328902071,49.2421875,-45.890625,-217.078125
407,0.75311069545315412,0.37710984506620143,0.29395497045636021,0.43146193281326339,0.41257285117742531,-2.8359375,22.171875,-92.296875
408,0.75374439992208653,0.32884713507151286,0.42011679719269635,0.41130309038017976,0.27780463848489734,-126.5859375,42.28125,-45.6328125
409,0.75313004354843149,0.70046337692960037,0.39362897721986267,0.42480445803396077,0.48182312539495131,-69.3515625,-2.8359375,79.921875
410,0.75243329472409992,0.5353401587063098,0.44468010744008435,0.3672609178447474,0.79579419943051732,-14.4375,-25.0078125,32.484375
411,0.75418571040988369,0.31533711920409746,0.43337440481577566,0.46137344308742073,0.28829459881245473,90.4921875,3.609375,-0.2578125
412,0.75273503805270314,0.37469582759392667,0.35690938695817614,0.38598500192997587,0.40219310760766908,-7.4765625,53.3671875,22.4296875
413,0.75458397682054723,0.52751249720848026,0.46968458555283121,0.43290264982321325,0.16095868697359372,170.15625,-59.5546875,-145.1484375
414,0.75366918148426298,0.31314759490981253,0.33549562984331005,0.31242140055533718,0.35865270766921603,56.203125,-15.2109375,-73.9921875
415,0.75353091869104305,0.40061578995799563,0.27363459996642092,0.18306396289913285,0.6496971861541323,72.4453125,-82.2421875,124.78125
416,0.75384266215877793,0.47007968217810187,0.22450281442019318,0.42325804954877227,0.2815109034788027,44.0859375,-106.21875,-38.9296875
417,0.75371200816707062,0.3041487877201412,0.3095829648408383,0.46041805107656653,0.56581249988631643,-73.4765625,127.875,59.8125
418,0.75527594296964207,0.33399829692722549,0.20171554011342438,0.62174310938099053,0.32380805574455496,20.8828125,-13.40625,13.921875
419,0.75385157532626423,0.59086423451405101,0.32145123525327629,0.47345790295782009,0.39489177780226825,-151.8515625,-5.9296875,-6.9609375
420,0.75515224559646044,0.67164998303855983,0.55061457785701184,0.4027161197782152,0.91869037881806859,-79.1484375,121.4296875,20.109375
421,0.75360613712886471,0.35795693880783941,0.24425014466628148,0.36844352394557239,0.56880129376184474,18.3046875,62.90625,12.1171875
422,0.75096588300359091,0.38304097058765263,0.54225889362002555,0.17648454419952056,0.37498000707429818,-65.7421875,-100.03125,-56.71875
423,0.75641161094415188,0.46773922568304394,0.10241292305001894,0.24919750885941405,0.3828519344902569,32.484375,17.015625,1.8046875
424,0.75407462190778329,0.32727541895274337,0.22394259877072736,0.25242113947670841,0.39319433097816942,-77.859375,-86.8828125,39.703125
425,0.75592051715502184,0.23820459357716353,0.32704204298936906,0.36709532282440055,0.18391342894752691,57.75,-28.359375,4.640625
426,0.75354026664718943,0.48535583654377534,0.22610324751952635,0.54042980487783565,0.25921806621228327,-34.2890625,65.484375,-6.703125
427,0.75303178131173965,0.51782092498905119,0.24963528187788786,0.37450837760106898,0.2070191437606656,-59.8125,57.234375,13.921875
428,0.753636354940591,0.50565213753593796,0.45609769669774014,0.23719725438484232,0.38004388468481798,39.4453125,97.453125,54.65625
429,0.75348852679689471,0.56782767372789544,0.41412641760126434,0.59253195139754844,0.43652525647637741,50.7890625,74.25,-58.265625
